ID_ACCI;FECHA_CORTE;FECHA;HORA;DEPARTAMENTO;CODIGO_V�A;KILOMETRO;MODALIDAD;FALLECIDOS;HERIDOS
5343;20211222;20200817;00:30;LIMA;PE-1N;34;CHOQUE;0;0
5344;20211222;20200817;12:20;LIMA;PE-1N;46;DESPISTE;0;0
5345;20211222;20200817;06:45;UCAYALI;PE-18C;56;CHOQUE;1;1
5346;20211222;20200817;06:30;CAJAMARCA;PE-08;157;CHOQUE;0;0
5347;20211222;20200817;20:10;LIMA;PE-1N;190;CHOQUE;1;1
5348;20211222;20200817;16:00;MADRE DE DIOS;PE-30C;277;ATROPELLO;1;0
5349;20211222;20200817;17:30;APURIMAC;PE-30A;358;DESPISTE;0;2
5350;20211222;20200817;22:30;ANCASH;PE-3N;594;DESPISTE;0;0
5351;20211222;20200817;16:00;AREQUIPA;PE-1S;804;CHOQUE;0;1
5352;20211222;20200818;18:50;JUNIN;PE-3SA;4;CHOQUE;0;0
5353;20211222;20200818;17:20;LAMBAYEQUE;PE-08;9;CHOQUE;0;0
5354;20211222;20200818;07:45;JUNIN;PE-3N;19;DESPISTE;0;0
5355;20211222;20200818;21:30;CAJAMARCA;PE-08B;28;CHOQUE;0;1
5356;20211222;20200818;08:20;JUNIN;PE-3S;35;DESPISTE;0;1
5357;20211222;20200818;16:30;LAMBAYEQUE;PE-1NJ;64;CHOQUE;0;1
5358;20211222;20200818;20:00;LIMA;PE-1N;191;CHOQUE;1;1
5359;20211222;20200819;13:39;LIMA;PE-1NA;17;ESPECIAL;0;0
5360;20211222;20200819;10:30;LIMA;PE-1S;28;ATROPELLO;1;0
5361;20211222;20200819;05:30;JUNIN;PE-3S;52;CHOQUE;2;0
5362;20211222;20200819;01:30;LIMA;PE-1S;136;DESPISTE;0;0
5363;20211222;20200819;07:30;AREQUIPA;PE-1SD;163;DESPISTE;0;0
5364;20211222;20200819;07:00;PUNO;PE-34A;208;DESPISTE;1;0
5365;20211222;20200819;07:30;ANCASH;PE-1N;254;DESPISTE;0;1
5366;20211222;20200819;22:10;AYACUCHO;PE-28A;315;CHOQUE;0;0
5367;20211222;20200819;05:30;APURIMAC;PE-3S;672;DESPISTE;0;2
5368;20211222;20200819;16:10;LA LIBERTAD;PE-1N;690;CHOQUE;0;1
5369;20211222;20200820;12:00;PUNO;PE-34B;1;DESPISTE;0;1
5370;20211222;20200820;08:30;AREQUIPA;AR-105;11;CHOQUE;2;0
5371;20211222;20200820;00:10;UCAYALI;PE-18C;19;CHOQUE;0;1
5372;20211222;20200820;08:30;AREQUIPA;PE-34E;31;DESPISTE;0;1
5373;20211222;20200820;20:20;PIURA;PE-1N;69;CHOQUE;0;1
5374;20211222;20200820;04:50;LAMBAYEQUE;PE-1NJ;89;CHOQUE;0;2
5375;20211222;20200820;23:30;CAJAMARCA;PE-06A;104;DESPISTE;0;0
5376;20211222;20200820;16:00;HUANUCO;N.I.;135;DESPISTE;0;0
5377;20211222;20200820;11:00;UCAYALI;PE-18C;159;DESPISTE;0;1
5378;20211222;20200820;06:08;CAJAMARCA;PE-08;161;CHOQUE;0;0
5379;20211222;20200820;15:10;AYACUCHO;PE-3S;163;DESPISTE;0;2
5380;20211222;20200820;23:30;ICA;PE-1S;183;CHOQUE;0;0
5381;20211222;20200820;22:50;AMAZONAS;PE-08B;319;DESPISTE;0;0
5382;20211222;20200820;21:10;ANCASH;PE-1N;358;CHOQUE;0;1
5383;20211222;20200820;19:40;MADRE DE DIOS;PE-30C;410;DESPISTE;0;2
5384;20211222;20200820;20:00;LA LIBERTAD;PE-1N;550;CHOQUE;0;1
5385;20211222;20200820;10:30;CAJAMARCA;PE-3N;1293;DESPISTE;0;0
5386;20211222;20200821;17:50;CAJAMARCA;PE-3N;34;DESPISTE;0;1
5387;20211222;20200821;11:20;APURIMAC;AP-769;43;VOLCADURA;0;5
5388;20211222;20200821;05:15;TACNA;PE-1SD;62;DESPISTE;0;0
5389;20211222;20200821;12:30;ICA;PE-30A;69;DESPISTE;1;1
5390;20211222;20200821;08:00;JUNIN;PE-22B;77;DESPISTE;0;1
5391;20211222;20200821;21:00;LIMA;PE-22;127;VOLCADURA;0;0
5392;20211222;20200821;12:25;LIMA;PE-1N;136;DESPISTE;1;2
5393;20211222;20200821;14:15;CUSCO;PE-28B;144;DESPISTE;0;0
5394;20211222;20200821;19:00;LIMA;PE-1S;150;DESPISTE;0;3
5395;20211222;20200821;05:00;ANCASH;PE-3N;155;DESPISTE;0;1
5396;20211222;20200821;12:45;LIMA;PE-1N;234;CHOQUE;0;0
5397;20211222;20200821;03:00;ANCASH;PE-1N;368;DESPISTE;0;1
5398;20211222;20200821;11:10;AYACUCHO;PE-3S;433;CHOQUE;0;4
5399;20211222;20200821;15:40;PIURA;PE-1N;1005;CHOQUE;1;1
5400;20211222;20200821;21:55;PIURA;PE-1N;1023;ATROPELLO;1;0
5401;20211222;20200821;17:00;PUNO;PE-3S;1320;ATROPELLO;0;1
5402;20211222;20200822;06:30;AREQUIPA;PE-34E;4;CHOQUE;0;1
5403;20211222;20200822;16:30;LIMA;PE-1S;24;CHOQUE;0;1
5404;20211222;20200822;10:00;LIMA;PE-1N;28;CHOQUE;0;0
5405;20211222;20200822;16:30;LAMBAYEQUE;PE-1NJ;61;DESPISTE;0;12
5406;20211222;20200822;22:02;LAMBAYEQUE;PE-1NJ;80;DESPISTE;0;1
5407;20211222;20200822;14:00;JUNIN;PE-22B;80;DESPISTE;0;0
5408;20211222;20200822;13:45;LIMA;PE-1S;160;DESPISTE;0;0
5409;20211222;20200822;18:50;SAN MARTIN;PE-04A;438;ATROPELLO;0;1
5410;20211222;20200822;23:55;AREQUIPA;PE-1S;688;ESPECIAL;0;0
5411;20211222;20200822;07:50;CUSCO;PE-3S;916;VOLCADURA;0;0
5412;20211222;20200822;10:40;TACNA;PE-1S;1156;DESPISTE;0;2
5413;20211222;20200823;05:40;LIMA;PE-1N;6;CHOQUE;0;2
5414;20211222;20200823;07:20;LIMA;PE-1N;45;CHOQUE;0;1
5415;20211222;20200823;20:30;CAJAMARCA;PE-08A;49;CHOQUE;0;2
5416;20211222;20200823;19:35;HUANUCO;PE-3N;241;ATROPELLO;0;0
5417;20211222;20200823;20:45;MADRE DE DIOS;PE-30C;322;ATROPELLO;0;1
5418;20211222;20200823;17:30;PIURA;PE-1NL;1042;CHOQUE;0;2
5419;20211222;20200824;10:30;CAJAMARCA;PE-08A;5;DESPISTE;0;1
5420;20211222;20200824;19:20;JUNIN;PE-22;24;CHOQUE;0;0
5421;20211222;20200824;14:50;LA LIBERTAD;PE-1N;41;N.I.;1;1
5422;20211222;20200824;13:20;HUANUCO;PE-5N;61;DESPISTE;1;0
5423;20211222;20200824;12:10;LIMA;PE-22;86;DESPISTE;0;0
5424;20211222;20200824;07:50;APURIMAC;PE-30A;228;N.I.;0;0
5425;20211222;20200824;20:30;HUANUCO;PE-3N;240;CHOQUE;0;2
5426;20211222;20200824;19:40;PUNO;PE-36A;301;DESPISTE;0;3
5427;20211222;20200824;00:40;HUANUCO;PE-5N;480;DESPISTE;0;1
5428;20211222;20200824;07:45;LA LIBERTAD;PE-1N;519;ATROPELLO;0;1
5429;20211222;20200824;N.I.;AREQUIPA;PE-1S;931;DESPISTE;0;1
5430;20211222;20200824;09:00;AREQUIPA;PE-1S;1075;DESPISTE;0;1
5431;20211222;20200825;16:00;LA LIBERTAD;PE-08;8;CHOQUE;0;4
5432;20211222;20200825;08:30;CAJAMARCA;PE-08A;13;DESPISTE;0;2
5433;20211222;20200825;06:34;PIURA;PE-02;17;DESPISTE;0;1
5434;20211222;20200825;22:15;LIMA;PE-1S;19;CHOQUE;0;1
5435;20211222;20200825;09:30;PUNO;PE-34H;44;CHOQUE;0;2
5436;20211222;20200825;07:35;LORETO;PE-06A;54;CHOQUE;0;0
5437;20211222;20200825;07:30;ANCASH;PE-1N;256;DESPISTE;0;0
5438;20211222;20200825;20:40;ANCASH;PE-1N;392;CHOQUE;0;1
5439;20211222;20200825;11:30;MADRE DE DIOS;PE-30C;418;DESPISTE;0;0
5440;20211222;20200825;23:00;ICA;PE-1S;422;DESPISTE;1;1
5441;20211222;20200825;18:00;LA LIBERTAD;PE-1N;588;CHOQUE;0;0
5442;20211222;20200825;13:40;SAN MARTIN;PE-5N;N.I.;N.I.;0;1
5443;20211222;20200826;21:00;AREQUIPA;PE-34E;4;CHOQUE;0;0
5444;20211222;20200826;16:45;CAJAMARCA;PE-06B;5;CHOQUE;0;2
5445;20211222;20200826;08:20;JUNIN;PE-22;5;DESPISTE;0;0
5446;20211222;20200826;00:35;PIURA;PE-04B;21;DESPISTE;1;0
5447;20211222;20200826;22:45;LIMA;PE-22;88;DESPISTE;0;0
5448;20211222;20200826;22:00;LIMA;PE-1S;97;DESPISTE;0;0
5449;20211222;20200826;10:30;ANCASH;PE-3N;110;ATROPELLO;0;2
5450;20211222;20200826;10:20;LIMA;PE-1S;118;DESPISTE;0;1
5451;20211222;20200826;05:00;LIMA;PE-1N;130;ESPECIAL;0;0
5452;20211222;20200826;16:40;JUNIN;PE-22;152;CHOQUE;0;4
5453;20211222;20200826;22:00;ICA;PE-1S;184;ATROPELLO;0;1
5454;20211222;20200826;08:55;PIURA;PE-1NJ;186;DESPISTE;1;1
5455;20211222;20200826;18:55;AREQUIPA;PE-1S;502;CHOQUE;0;1
5456;20211222;20200826;15:00;SAN MARTIN;PE-5N;545;DESPISTE;0;1
5457;20211222;20200826;22:50;AREQUIPA;PE-1S;704;CHOQUE;0;2
5458;20211222;20200827;15:50;SAN MARTIN;SM-114;3;CHOQUE;2;0
5459;20211222;20200827;05:45;JUNIN;PE-22;152;DESPISTE;0;0
5460;20211222;20200827;06:05;JUNIN;PE-22;153;CHOQUE;0;0
5461;20211222;20200827;09:40;LIMA;PE-1N;210;DESPISTE;0;0
5462;20211222;20200827;11:15;HUANUCO;PE-3N;231;CHOQUE;0;1
5463;20211222;20200827;06:22;ANCASH;PE-1N;250;CHOQUE;0;0
5464;20211222;20200827;05:00;ICA;PE-1S;264;CHOQUE;0;0
5465;20211222;20200827;23:00;MADRE DE DIOS;PE-30C;402;CHOQUE;0;1
5466;20211222;20200827;06:40;SAN MARTIN;PE-5N;615;CHOQUE;0;0
5467;20211222;20200827;23:05;CUSCO;PE-3S;946;CHOQUE;0;0
5468;20211222;20200828;08:00;LIMA;PE-1S;35;CHOQUE;0;1
5469;20211222;20200828;19:40;LA LIBERTAD;PE-10A;60;CHOQUE;2;6
5470;20211222;20200828;17:50;PUNO;PE-34A;291;DESPISTE;0;1
5471;20211222;20200828;04:25;ICA;PE-1S;381;CHOQUE;0;0
5472;20211222;20200828;21:15;AREQUIPA;PE-1S;994;CHOQUE;1;0
5473;20211222;20200829;08:10;LIMA;PE-1N;39;CHOQUE;0;0
5474;20211222;20200829;06:30;JUNIN;PE-3N;70;CHOQUE;0;1
5475;20211222;20200829;12:00;JUNIN;PE-3SB;81;CHOQUE;0;3
5476;20211222;20200829;17:45;LIMA;PE-1N;202;ATROPELLO;0;1
5477;20211222;20200829;20:30;HUANUCO;PE-3N;260;DESPISTE;0;0
5478;20211222;20200829;18:30;MADRE DE DIOS;PE-30C;407;CHOQUE;0;1
5479;20211222;20200829;09:00;AREQUIPA;PE-1S;619;CHOQUE;0;0
5480;20211222;20200829;01:00;APURIMAC;PE-3S;817;ATROPELLO;1;0
5481;20211222;20200829;16:45;AREQUIPA;PE-1S;853;CHOQUE;0;0
5482;20211222;20200829;06:10;PIURA;PE-1N;1090;CHOQUE;1;0
5483;20211222;20200829;06:30;CUSCO;PE-3S;N.I.;ATROPELLO;0;1
5484;20211222;20200830;23:00;LIMA;PE-1NA;21;CHOQUE;0;0
5485;20211222;20200830;06:00;AYACUCHO;PE-22;122;CHOQUE;0;0
5486;20211222;20200830;05:00;HUANUCO;PE-3S;219;DESPISTE;0;1
5487;20211222;20200831;17:30;PUNO;PE-34H;14;CHOQUE;0;1
5488;20211222;20200831;19:30;UCAYALI;PE-04A;17;CHOQUE;0;1
5489;20211222;20200831;06:10;LIMA;PE-1N;53;CHOQUE;0;0
5490;20211222;20200831;12:40;LIMA;PE-1S;58;CHOQUE;0;0
5491;20211222;20200831;18:30;CAJAMARCA;PE-08A;64;DESPISTE;0;1
5492;20211222;20200831;16:00;HUANUCO;PE-18A;73;CHOQUE;0;3
5493;20211222;20200831;01:30;LIMA;PE-22;107;DESPISTE;0;0
5494;20211222;20200831;12:30;LIMA;PE-1S;146;DESPISTE;0;0
5495;20211222;20200831;17:30;JUNIN;PE-22;147;DESPISTE;0;1
5496;20211222;20200831;13:15;MADRE DE DIOS;PE-30C;400;CHOQUE;0;0
5497;20211222;20200831;21:00;LA LIBERTAD;PE-1N;579;DESPISTE;0;2
5498;20211222;20200901;17:45;LORETO;LO-103;20;CHOQUE;0;0
5499;20211222;20200901;23:15;LIMA;PE-1S;39;CHOQUE;0;0
5500;20211222;20200901;01:35;HUANUCO;PE-18A;73;CHOQUE;0;3
5501;20211222;20200901;22:30;LIMA;PE-1S;73;CHOQUE;0;0
5502;20211222;20200901;00:30;LIMA;PE-1S;79;DESPISTE;0;0
5503;20211222;20200901;00:30;LIMA;PE-1S;79;DESPISTE;0;1
5504;20211222;20200901;21:00;LAMBAYEQUE;PE-1NJ;109;CHOQUE;0;1
5505;20211222;20200901;16:40;CUSCO;PE-28B;135;DESPISTE;0;2
5506;20211222;20200901;07:40;ANCASH;PE-1N;396;DESPISTE;0;2
5507;20211222;20200901;08:10;ANCASH;PE-1N;441;DESPISTE;0;0
5508;20211222;20200901;18:00;ICA;PE-1S;471;CHOQUE;0;1
5509;20211222;20200901;17:20;LA LIBERTAD;PE-1N;587;CHOQUE;1;0
5510;20211222;20200901;06:00;AREQUIPA;PE-1S;862;DESPISTE;0;3
5511;20211222;20200901;07:40;PIURA;PE-1NL;1045;CHOQUE;0;3
5512;20211222;20200901;15:30;PUNO;PE-3S;1194;DESPISTE;0;0
5513;20211222;20200902;08:30;CAJAMARCA;PE-06B;12;DESPISTE;0;0
5514;20211222;20200902;11:00;MOQUEGUA;MO-107;25;DESPISTE;0;0
5515;20211222;20200902;21:15;LAMBAYEQUE;PE-04A;45;ESPECIAL;0;0
5516;20211222;20200902;18:00;LIMA;PE-1S;56;CHOQUE;0;1
5517;20211222;20200902;13:20;LIMA;PE-22;75;VOLCADURA;0;1
5518;20211222;20200902;21:30;AREQUIPA;PE-34A;84;DESPISTE;0;4
5519;20211222;20200902;23:30;LIMA;PE-1S;98;CHOQUE;1;0
5520;20211222;20200902;21:45;JUNIN;PE-5S;106;CHOQUE;0;0
5521;20211222;20200902;N.I.;LIMA;PE-1S;149;CHOQUE;0;3
5522;20211222;20200902;22:30;AYACUCHO;PE-3S;304;DESPISTE;0;2
5523;20211222;20200902;14:00;MADRE DE DIOS;PE-30C;416;CHOQUE;0;4
5524;20211222;20200902;10:50;AREQUIPA;PE-1S;521;DESPISTE;0;0
5525;20211222;20200902;11:45;AREQUIPA;PE-1S;861;DESPISTE;1;0
5526;20211222;20200903;20:15;LIMA;PE-1N;91;CHOQUE;0;0
5527;20211222;20200903;06:15;HUANUCO;PE-18A;108;DESPISTE;0;2
5528;20211222;20200903;16:00;SAN MARTIN;PE-04A;466;DESPISTE;0;1
5529;20211222;20200903;23:47;LA LIBERTAD;PE-1N;535;CHOQUE;0;1
5530;20211222;20200904;14:28;JUNIN;PE-22;73;CHOQUE;0;3
5531;20211222;20200904;23:50;AREQUIPA;PE-34E;80;VOLCADURA;0;0
5532;20211222;20200904;18:15;JUNIN;PE-22;143;CHOQUE;0;0
5533;20211222;20200904;07:00;LA LIBERTAD;PE-1N;532;CHOQUE;0;1
5534;20211222;20200904;13:30;SAN MARTIN;PE-5N;578;VOLCADURA;0;1
5535;20211222;20200904;19:10;PIURA;PE-1N;1094;CHOQUE;0;3
5536;20211222;20200904;18:30;CUSCO;PE-3S;1099;CHOQUE;1;2
5537;20211222;20200905;22:25;LORETO;LO-103;2;DESPISTE;0;0
5538;20211222;20200905;09:00;TACNA;PE-1SD;11;CHOQUE;0;0
5539;20211222;20200905;03:36;LIMA;PE-22;42;DESPISTE;0;0
5540;20211222;20200905;18:05;LIMA;PE-1S;56;CHOQUE;0;0
5541;20211222;20200905;19:00;JUNIN;PE-22;62;DESPISTE;0;2
5542;20211222;20200905;13:00;JUNIN;PE-22;87;ATROPELLO;0;1
5543;20211222;20200905;11:30;JUNIN;PE-22;152;CHOQUE;0;0
5544;20211222;20200905;07:30;LIMA;PE-1N;154;DESPISTE;0;0
5545;20211222;20200905;17:30;PIURA;PE-1NJ;196;CHOQUE;0;3
5546;20211222;20200905;12:00;AYACUCHO;PE-28A;204;DESPISTE;0;0
5547;20211222;20200905;08:45;PIURA;PE-30A;244;CHOQUE;0;1
5548;20211222;20200905;19:15;LA LIBERTAD;PE-1N;555;DESPISTE;0;0
5549;20211222;20200905;09:40;TACNA;PE-1S;1107;DESPISTE;0;0
5550;20211222;20200905;21:10;TACNA;PE-1S;1280;CHOQUE;0;0
5551;20211222;20200906;07:30;AREQUIPA;PE-1SD;22;DESPISTE;0;0
5552;20211222;20200906;23:45;JUNIN;PE-3N;78;DESPISTE;0;1
5553;20211222;20200906;05:10;LIMA;PE-22;82;DESPISTE;0;0
5554;20211222;20200906;11:30;PIURA;PE-1NL;1044;CHOQUE;0;6
5555;20211222;20200907;18:30;LORETO;LO-103;3;ATROPELLO;0;1
5556;20211222;20200907;05:40;PIURA;PE-02A;17;DESPISTE;0;1
5557;20211222;20200907;16:40;LIMA;PE-1S;30;CHOQUE;0;0
5558;20211222;20200907;12:45;CUSCO;PE-28G;33;CHOQUE;0;2
5559;20211222;20200907;07:30;JUNIN;PE-3S;33;ATROPELLO;1;0
5560;20211222;20200907;17:00;JUNIN;PE-3SA;36;CHOQUE;0;0
5561;20211222;20200907;09:30;CAJAMARCA;PE-08A;37;DESPISTE;0;6
5562;20211222;20200907;18:15;PUNO;PE-1N;52;DESPISTE;0;1
5563;20211222;20200907;11:30;JUNIN;PE-22;137;DESPISTE;0;1
5564;20211222;20200907;16:45;JUNIN;PE-22;140;CHOQUE;0;0
5565;20211222;20200907;13:00;HUANUCO;PE-3N;207;ESPECIAL;0;1
5566;20211222;20200907;08:20;ANCASH;PE-1N;247;DESPISTE;0;1
5567;20211222;20200907;09:00;ANCASH;PE-1N;274;DESPISTE;0;0
5568;20211222;20200907;17:00;AYACUCHO;PE-28A;310;CHOQUE;0;0
5569;20211222;20200907;19:30;MADRE DE DIOS;PE-30C;327;DESPISTE;0;1
5570;20211222;20200907;15:00;ICA;PE-1S;377;CHOQUE;0;0
5571;20211222;20200907;10:00;LAMBAYEQUE;PE-1N;742;DESPISTE;0;1
5572;20211222;20200908;19:00;JUNIN;PE-3N;0;DESPISTE;0;0
5573;20211222;20200908;04:50;ANCASH;AN-111;22;DESPISTE;0;3
5574;20211222;20200908;22:10;LA LIBERTAD;PE-10A;26;CHOQUE;0;0
5575;20211222;20200908;05:50;JUNIN;PE-3S;78;CHOQUE;0;5
5576;20211222;20200908;N.I.;LIMA;PE-1N;82;CHOQUE;0;1
5577;20211222;20200908;03:40;PIURA;PE-1N;88;DESPISTE;0;0
5578;20211222;20200908;12:45;JUNIN;PE-3N;103;DESPISTE;2;1
5579;20211222;20200908;17:40;JUNIN;PE-22;152;CHOQUE;0;0
5580;20211222;20200908;19:55;PUNO;PE-3S;N.I.;DESPISTE;0;1
5581;20211222;20200909;18:35;LIMA;PE-1S;48;DESPISTE;0;1
5582;20211222;20200909;01:50;HUANUCO;PE-18A;69;DESPISTE;0;1
5583;20211222;20200909;17:30;PUNO;PE-38A;72;DESPISTE;1;3
5584;20211222;20200909;13:45;LAMBAYEQUE;PE-1N;86;CHOQUE;3;0
5585;20211222;20200909;13:30;AYACUCHO;PE-3S;128;DESPISTE;0;0
5586;20211222;20200909;13:45;AYACUCHO;PE-3S;133;CHOQUE;0;4
5587;20211222;20200909;12:00;JUNIN;PE-22;154;DESPISTE;0;2
5588;20211222;20200909;22:00;ICA;PE-1S;377;CHOQUE;0;0
5589;20211222;20200909;07:50;LA LIBERTAD;PE-1N;522;ATROPELLO;0;2
5590;20211222;20200910;15:00;PIURA;PI-107;1;ATROPELLO;1;0
5591;20211222;20200910;15:30;AREQUIPA;PE-34A;47;CHOQUE;0;1
5592;20211222;20200910;13:20;CAJAMARCA;PE-3N;105;DESPISTE;0;2
5593;20211222;20200910;10:15;LIMA;PE-1N;207;DESPISTE;0;1
5594;20211222;20200910;03:40;LA LIBERTAD;PE-1N;541;ATROPELLO;1;0
5595;20211222;20200910;06:45;LA LIBERTAD;PE-1N;615;DESPISTE;0;0
5596;20211222;20200910;16:45;TACNA;PE-1N;1152;CHOQUE;0;0
5597;20211222;20200910;10:00;PUNO;PE-3S;1337;CHOQUE;1;0
5598;20211222;20200911;19:15;CAJAMARCA;PE-5N;5;CHOQUE;0;2
5599;20211222;20200911;09:20;LIMA;PE-1NA;6;CHOQUE;0;0
5600;20211222;20200911;06:48;LIMA;PE-22;43;CHOQUE;0;0
5601;20211222;20200911;03:40;AREQUIPA;PE-34;47;DESPISTE;0;1
5602;20211222;20200911;18:00;ANCASH;AN-107;68;DESPISTE;0;0
5603;20211222;20200911;07:50;JUNIN;PE-22B;81;DESPISTE;0;0
5604;20211222;20200911;16:45;LIMA;PE-1S;131;ESPECIAL;0;0
5605;20211222;20200911;08:00;PUNO;PE-34A;237;DESPISTE;0;0
5606;20211222;20200911;17:20;ANCASH;PE-1N;311;CHOQUE;0;0
5607;20211222;20200911;03:00;ANCASH;PE-1N;344;DESPISTE;0;1
5608;20211222;20200911;22:50;ICA;PE-1S;370;DESPISTE;0;0
5609;20211222;20200911;08:30;AREQUIPA;PE-1S;524;DESPISTE;0;0
5610;20211222;20200911;20:30;APURIMAC;PE-3S;716;DESPISTE;0;1
5611;20211222;20200911;07:35;LA LIBERTAD;PE-1N;726;CHOQUE;1;5
5612;20211222;20200912;12:00;LORETO;LO-103;9;CHOQUE;0;0
5613;20211222;20200912;11:30;LIMA;PE-1NA;18;DESPISTE;0;0
5614;20211222;20200912;07:40;JUNIN;PE-3S;40;DESPISTE;0;0
5615;20211222;20200912;19:10;AREQUIPA;PE-34A;76;DESPISTE;0;3
5616;20211222;20200912;13:10;JUNIN;PE-3S;108;CHOQUE;0;1
5617;20211222;20200912;07:00;MADRE DE DIOS;PE-34A;200;DESPISTE;0;0
5618;20211222;20200912;21:40;HUANUCO;PE-3N;207;CHOQUE;0;0
5619;20211222;20200912;18:39;PUNO;PE-34A;213;CHOQUE;0;0
5620;20211222;20200912;23:15;MADRE DE DIOS;PE-30C;276;DESPISTE;0;1
5621;20211222;20200912;14:00;PUNO;PE-34A;293;CHOQUE;0;1
5622;20211222;20200912;00:10;LA LIBERTAD;PE-1N;467;CHOQUE;0;1
5623;20211222;20200912;18:40;ANCASH;PE-3N;618;CHOQUE;0;4
5624;20211222;20200912;15:00;ANCASH;AN-110;760;DESPISTE;0;0
